issue,title,primary finding,validator comment,status,root cause (URL),size
validation-844,Incorrect calculation of `initialNukeFactor` leads to always-zero value.,validation-170,Could round to 0 e.g. when entropy is 999999,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntropyGenerator/EntropyGenerator.sol#L152,87
validation-746,"TraitForgeNft:_incrementGeneration Hard Resets `generationMintCounts` Despite Existing Non-Zero Counts, Leading to Tokens Exceeding 10,000 Hard Cap per Generation",validation-741,Unneeded reset leads to >10k per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L351,87
validation-592,fetchListings() will return invalid listings that were cancelled,,Intended design with insufficient proof alleging the actual OOG flaw,Unsatisfactory,,87
validation-336,Incorrect handling of batch transfers can lead to inconsistencies in token metadata and listings (`TraitForgeNft::_beforeTokenTransfer`),,Intended design with insufficient proof alleging the flaw,Unsatisfactory,,87
validation-398,Generation incrementing is not working. ,validation-1308,Discord: Only airdrop contract will be owned by TraitForgeNft contract. Owner of the other contracts will be our multisig,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L353,88
validation-357,Incorrect number of nfts are minted when a generation is incremented allowing the protocol to accumulate extra funds,validation-741,Unneeded reset leads to >10k per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L351,88
validation-229,Griefing attack on seller's airdrop benefits,validation-229,Seemingly intended logic. Changing it will require messy/extensive update of initialOwners and many others,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L148,88
validation-157,Rounding down tax contribution lets potential loss for NukeFund,,msg.value is ETH with 18 decimals,Unsatisfactory,,88
findings-156,"In the `_incrementGeneration()` function, if the number of minted NFTs for the incremented generation has already reached 10,000, it should increment the current generation again.",validation-741,Unneeded reset leads to >10k per generation (Same root cause albeit better mitigation),Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L351,88
validation-1437,Distribution of entropy is not uniform,findings-209,Uneven distribution,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntropyGenerator/EntropyGenerator.sol#L181,89
validation-917,Users can't mint NFT's after  generation 1,validation-1308,Discord: Only airdrop contract will be owned by TraitForgeNft contract. Owner of the other contracts will be our multisig,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L353,89
validation-778,Incorrect price calculation for first token of each generation due to delayed generation increment,validation-1379,The unlucky generation transition price,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L190,89
validation-343,Accounting Issues Due to Generation Reset in _incrementGeneration,validation-741,Unneeded reset leads to >10k per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L351,89
validation-298,Loss of Precision in Entropy Calculation Due to Incorrect Division Operation and Token Age Calculation Leading to Potential Exploitation of Funds,validation-471,Likely significant precision deviation entailed,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/NukeFund/NukeFund.sol#L118-L133,89
validation-159,Public Access to `writeEntropyBatch` Functions Allows Manipulation of Entity Traits,,No threats entailed. Whoever calls waste gas,Unsatisfactory,,89
findings-159,Incorrect `isApprovedForAll` check in the `NukeFund.nuke()` function.,,"msg.sender no need be owner. OZ: (auth != address(0) && owner != auth && !isApprovedForAll(owner, auth))",Unsatisfactory,,89
findings-144,Forging potential is calculated differently on two separate occasions causing inconsistency,validation-295,Logic discrepancy cross contract,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntropyGenerator/EntropyGenerator.sol#L153,89
validation-1320,Missing ownership updates to Airdrop contract results in unfair airdrop distribution,validation-229,Seemingly intended logic. Changing it will require messy/extensive update of initialOwners and many others,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L148,90
validation-1311,Mis-match in `forgePotential` variable calculation,validation-295,Logic discrepancy cross contract,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntropyGenerator/EntropyGenerator.sol#L153,90
validation-1031,Precision Loss in Reward Calculation,,msg.value is ETH with 18 decimals,Unsatisfactory,,90
validation-1002,Seller is able to Steal buyer Fund without Transferring NFTs to buyer,,NFT already in contract custody,Unsatisfactory,,90
validation-627,Inconsistent Access Control for `initializeAlphaIndices` Prevents Generation Increment,validation-1308,Discord: Only airdrop contract will be owned by TraitForgeNft contract. Owner of the other contracts will be our multisig,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L353,90
validation-349,Inconsistent State in Listing Cancellation will Prevent Re-listing of Tokens (`EntityForging::_cancelListingForForging`),,Inconsequential as !_listingInfo.isListed == true still when relisting,Unsatisfactory,,90
validation-89,`_incrementGeneration` doesn't account for nfts created from forge,validation-741,Unneeded reset leads to >10k per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L351,90
findings-205,`mintWithBudget` function fails to mint corresponding NFTs or spend budget after all NFTs for first generation are minted,validation-96,Will not get past generation 1,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L215,90
findings-193,"`pseudoRandomValue` calculated by `% uint256(10) ** 78` in `unchecked` block is incorrect when calling `writeEntropyBatch1`, `writeEntropyBatch2`, and `writeEntropyBatch3` functions",findings-209,Uneven distribution,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntropyGenerator/EntropyGenerator.sol#L181,90
findings-149,More NFTs than maxTokensPerGen can be minted due to incorrect initialization,validation-741,Unneeded reset leads to >10k per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L351,90
findings-90,mintWithBudget() will become unusable after the first generation,validation-96,Will not get past generation 1,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L215,90
validation-1303,Reentrancy Vulnerability in receive Function,,Commonly known issue frequently reported by bots in the past,Unsatisfactory,,91
validation-1241,Incorrect input validation in `setMaxGeneration`,,Low QA on admin input mistake,Unsatisfactory,,91
validation-392,"`TraitForgeNFT:MintWithBudget` DoS after `_tokenIds`  >= 10,000.",validation-96,Will not get past generation 1,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L215,91
validation-330,Unauthorized Users Can Mint Tokens After Whitelist Period (`TraitForgeNft::mintToken` and `TraitForgeNft::mintWithBudget`),,Intended design,Unsatisfactory,,91
validation-139,Multiple best entropy value `999999` are possible,validation-154,More than 1 Golden God per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntropyGenerator/EntropyGenerator.sol#L164,91
validation-1289,"`writeEntropyBatch` functions are not secured, and the values can be predictable",,Low QA on unneededly expensive VRF,Unsatisfactory,,92
validation-944,User won't be able to nuke the token,validation-1048,Inadequate control over AirDrop.sol ,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L297,92
validation-863, Invalid validation Flaw in `TraitForgeNft::_mintNewEntity` Prevents Proper Generation Advancement doing forging process,validation-1045,Forging limitation on old parent generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L332,92
validation-772,An entity can be used to forge more than the forgePotential number of times.,validation-1375,Trivial change to stem yearly leak,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L87-L90,92
validation-256,Generation tokens can exceed the `maxTokensPerGen` value because of wrong value being set,validation-741,Unneeded reset leads to >10k per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L351,92
validation-46,TraitForgeNft.sol :: _incrementGeneration() will never be able to update to the next generation because the transaction will always revert due to the use of the onlyOwner modifier instead of onlyAllowedCaller in EntropyGenerator.sol.,validation-1308,Discord: Only airdrop contract will be owned by TraitForgeNft contract. Owner of the other contracts will be our multisig,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L353,92
validation-1187,Risk of Integer Overflow in `calculateNukeFactor` Method.,,Invalid assumptions,Unsatisfactory,,93
validation-720,Lack of functions to pause or unpause in all contracts implementing the Openzeppelin `Pausable` plugin,validation-1354,Missing implementation of pausable functions,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L10,93
validation-566,Excess Funds are always lost,validation-770,Excess ETH stuck in contract and not refunded,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntityForging/EntityForging.sol#L125-L126,93
validation-548,999999 value is checked incorrectly while slot initializations,validation-154,More than 1 Golden God per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntropyGenerator/EntropyGenerator.sol#L164,93
validation-516, `mintWithBudget` does not allow minting tokenIDs greater than 10000,validation-96,Will not get past generation 1,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L215,93
findings-200,`forgerOwner` can DOS another user's `forgeWithListed` function call,,Commonly known issue frequently reported by bots in the past,Unsatisfactory,,93
findings-106,"Inadequate filtering of ""Golden God"" in the first two passes of entropy generation",validation-154,More than 1 Golden God per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntropyGenerator/EntropyGenerator.sol#L164,93
validation-1135,`onlyOwner` modifier could lead to DoS for minting,validation-1308,Discord: Only airdrop contract will be owned by TraitForgeNft contract. Owner of the other contracts will be our multisig,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L353,94
validation-425,[H-2]  Generation Increment Failure Due to Misaligned Ownership ,validation-1308,Discord: Only airdrop contract will be owned by TraitForgeNft contract. Owner of the other contracts will be our multisig,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L353,94
